BCFtools,DeepVariant,FreeBayes,GATK
30346634,23819667,24994737,23836945
30353352,23825326,25005515,23837315
30366151,23833396,25017964,23837537
30369513,23833433,25018197,23838262
30370190,23836403,25018232,23844926
30371547,23836945,25028612,23844928
30371740,23837315,25029315,23844936
30371792,23837537,25029373,23861971
30373912,23838262,25029472,23869793
30375469,23841688,25030701,23880557
30375565,23844926,25030717,23881297
30379686,23844928,25032801,23882468
30380106,23844936,25032813,23882472
30386742,23852754,25040937,23884055
30398730,23857075,25041390,23889857
30399495,23857521,25041667,23891985
30405190,23861971,25042217,23892477
30416560,23869793,25048958,23892547
30427126,23880557,25049438,23895276
30427209,23881297,25049557,23906127
30428768,23882468,25053199,23918276
30440326,23882472,25061982,23926670
30461386,23884055,25062144,23926811
30461461,23888222,25093954,23926897
30466413,23889857,25104529,23926909
30466852,23891985,25159316,23927171
30467176,23892477,25169059,23927243
30468623,23892547,25174053,23927272
30468705,23894840,25177464,23927332
30468805,23895276,25177547,23927437
30468830,23906127,25179653,23927543
30469826,23918276,25180688,23927602
30469857,23926670,25180856,23927846
30472115,23926811,25180914,23927921
30481720,23926897,25181587,23927930
30491366,23926909,25181766,23927942
30496091,23927171,25181879,23928398
30525546,23927243,25181948,23928545
30531988,23927272,25181963,23928546
30533918,23927332,25182088,23928590
30534093,23927437,25182538,23929104
30538829,23927543,25190597,23929110
30538900,23927602,25201364,23929112
30553833,23927846,25205229,23936138
30557308,23927921,25206817,23939441
30579526,23927930,25207041,23940905
30591874,23927942,25208749,23940920
30592531,23928398,25210894,23941037
30607574,23928545,25212329,23949886
30610873,23928546,25215525,23949991
30613131,23928590,25221635,23950043
30614569,23929104,25227356,23950053
30614662,23929110,25227872,23950054
30615570,23929112,25228082,23950064
30615623,23935446,25229587,23952020
30615895,23936138,25231535,23952373
30615919,23936272,25231637,23952887
30617432,23939441,25236827,23952916
30617562,23939728,25244983,23953039
30622790,23939756,25244988,23953240
30622830,23940905,25244995,23953241
30622897,23940920,25250526,23953842
30626285,23941037,25251258,23953869
30626603,23942672,25251392,23953965
30636933,23948130,25257577,23953988
30641504,23949740,25258060,23958473
30646365,23949821,25258371,23958496
30654175,23949991,25268441,23958514
30663263,23950043,25271628,23960415
30664042,23950053,25271653,23960814
30671595,23950064,25283437,23971817
30677472,23952020,25300875,23980940
30712237,23952373,25306158,23987188
30722396,23952887,25317914,23987288
30757116,23952916,25317966,23987289
30800498,23953099,25318251,23987295
30820067,23953240,25318609,23987317
30821358,23953241,25319602,23987381
30823206,23953842,25319663,23987389
30823236,23953869,25320101,23987413
30861937,23953965,25354906,23987446
30862121,23953988,25357264,23987452
30889693,23954296,25358633,23987454
30902140,23958473,25359682,23987495
30933069,23958496,25374506,23987589
30933895,23958514,25374823,23987624
30933967,23960031,25375189,23987640
30939737,23960415,25404872,23987650
30946607,23960814,25411037,23987713
31082008,23970626,25411411,23987717
31083448,23971817,25411516,23988632
31090914,23980940,25421417,23988845
31094743,23987188,25421807,23988863
31095309,23987289,25456964,23989067
31096496,23987295,25470258,23989072
31096531,23987317,25507151,23989163
31097474,23987381,25507219,23989180
31098880,23987389,25508779,23989181
31100851,23987446,25509701,23989202
31101068,23987452,25510893,23989223
31101124,23987454,25510931,23989247
31105802,23987495,25512429,23989253
31106746,23987589,25513136,23989265
31108143,23987624,25513152,23989284
31112980,23987640,25519523,23989290
31113051,23987650,25522707,23989353
31125864,23987713,25522727,23989374
31126078,23987717,25522742,23989381
31133477,23988632,25525901,23989394
31136582,23988845,25556621,23989410
31137981,23988863,25565178,23993392
31140147,23989067,25722318,23998471
31156716,23989072,25735079,23998522
31187021,23989083,25743779,23998526
31197616,23989163,25745559,23998527
31201792,23989180,25753600,23998535
31204474,23989181,25770044,23998536
31248978,23989202,25770933,23998546
31262295,23989223,25772262,23998547
31267856,23989247,25777694,23998549
31268046,23989253,25781483,23998550
31273281,23989265,25781953,23998556
31275258,23989284,25790012,23998558
31278338,23989290,25790021,23998560
31283124,23989353,25790162,23998567
31283463,23989374,25790195,23998569
31289472,23989381,25790224,23998589
31345081,23989394,25791036,23998657
31399880,23989410,25791469,23998678
31400376,23993392,25791681,23998744
31400911,23994133,25797857,23998752
31423156,23998744,25798015,23998758
31423226,23998763,25798078,23998763
31440500,23998969,25798126,23998812
31440709,23999892,25798753,23998840
31442099,24001379,25802391,23998969
31447581,24002141,25813711,23998977
31448307,24002272,25823445,23998978
31448387,24002274,25826538,23999892
31449163,24002277,25832830,24000289
31455399,24002280,25832838,24000406
31458384,24002350,25834673,24000410
31493580,24002423,25836560,24001379
31508184,24003505,25843883,24002141
31521429,24003506,25843939,24002272
31529087,24003699,25843983,24002274
31538427,24003719,25845961,24002277
31546784,24003829,25846027,24002280
31575272,24003856,25851489,24002423
31602626,24003950,25851640,24003505
31606308,24003952,25853658,24003506
31701789,24003973,25871792,24003699
31781222,24003977,25877255,24003719
31783864,24004021,25877822,24003829
31938243,24004658,25877883,24003856
31955118,24004699,25877922,24003916
31962601,24004706,25885243,24003950
32067096,24005057,25898157,24003952
32086334,24005096,25898546,24003973
32110919,24005240,25902787,24003977
32112470,24005351,25902907,24004021
32123761,24005384,25911270,24004658
32134269,24005389,25921188,24004699
32150959,24005391,25921193,24004706
32151025,24006388,25922596,24005057
32151099,24012767,25932965,24005096
32151639,24052831,25933549,24005165
32152434,24075568,25947477,24005183
32152438,24112865,25947839,24005184
32152811,24182997,25990721,24005240
32158873,24184929,25990727,24005351
32158998,24231745,25992178,24005384
32179730,24249332,25993177,24005389
32208512,24262705,25999557,24005391
32221075,24263413,26003466,24012767
32225632,24270234,26017927,24075568
32230921,24270235,26024448,24112865
32269769,24270269,26026326,24182997
32270100,24275164,26026488,24183081
32271586,24285611,26027014,24183251
32272021,24323117,26044738,24184929
32272540,24334619,26049422,24231745
32272616,24365499,26097676,24248136
32272739,24396798,26145456,24248668
32279144,24406488,26208870,24260850
32279262,24411375,26224410,24260854
32304303,24412467,26233712,24260886
32304311,24441333,26239831,24262705
32312704,24479155,26243639,24263413
32328101,24495324,26243841,24270234
32358399,24502342,26254362,24270235
32360114,24521884,26254399,24270269
32360757,24523361,26280682,24275164
32360983,24525590,26288539,24323117
32363038,24541002,26292872,24334619
32367510,24542362,26293139,24365499
32368401,24542940,26313604,24396798
32368894,24543321,26327260,24411375
32370940,24547690,26332474,24412467
32392041,24548085,26342000,24441333
32392089,24548814,26342045,24495324
32394985,24553746,26350936,24502342
32394994,24553985,26363349,24521884
32395016,24557311,26365201,24523361
32396455,24557381,26365217,24525590
32399654,24557603,26373268,24541002
32406616,24560691,26375328,24542362
32408326,24564632,26381474,24542940
32408669,24568160,26381829,24543321
32415965,24594381,26384223,24547690
32435553,24594391,26385284,24548085
32436083,24594679,26395386,24553746
32457603,24596299,26412072,24553985
32473508,24599167,26416790,24557311
32475378,24610743,26422709,24557381
32479203,24610949,26427905,24557603
32491011,24615302,26434512,24564632
32491163,24620770,26435658,24568160
32497918,24624521,26436137,24594679
32500126,24649770,26442030,24596299
32513879,24649888,26451271,24599167
32517791,24650661,26457939,24610949
32534483,24653189,26458014,24615302
32538288,24669806,26458475,24620770
32541754,24669810,26458716,24623188
32542102,24669853,26463976,24623952
32546366,24669854,26465579,24624521
32560609,24679360,26466187,24649770
32561397,24679435,26466246,24649888
32562478,24686619,26468692,24651827
32571148,24686668,26475102,24651903
32571390,24686877,26481573,24652082
32571431,24687181,26482015,24653189
32574676,24687203,26483410,24658344
32599685,24687487,26486176,24669806
32623070,24687730,26488073,24669810
32674361,24687947,26491133,24669853
32675437,24688104,26491863,24669854
32675446,24693914,26495842,24679360
32678520,24693947,26495857,24679435
32740951,24695305,26499019,24686619
32769266,24695428,26499095,24686668
32772576,24697357,26499371,24686877
32825130,24700846,26502276,24687181
32829037,24701281,26503508,24687203
32833699,24723317,26536184,24687487
32838212,24723333,26541361,24687705
32858296,24733997,26546161,24687730
32881564,24735458,26546585,24687947
32931181,24749486,26555351,24688104
32986770,24751192,26561318,24693914
32986771,24754727,26579132,24693947
32986988,24755549,26584111,24695428
33045768,24756854,26585915,24697357
33140335,24764701,26600982,24700846
33157743,24764818,26601766,24701281
33166697,24787578,26608125,24723317
33166901,24844587,26612056,24723333
33240559,24867081,26616509,24728128
33276908,24883967,26617602,24733997
33381661,24895109,26617820,24735458
33439531,24895128,26622032,24748945
33604189,24901788,26622037,24749486
33604244,24923458,26622046,24749504
33604296,24932719,26622801,24751192
33649272,24938127,26623078,24751357
33673161,24992998,26623190,24754727
33693274,24994737,26623410,24764818
33723696,25005515,26623534,24867081
33723912,25017964,26625394,24883967
33756912,25018197,26625445,24895109
33756932,25018232,26625461,24895128
33762453,25028612,26625493,24901788
33762493,25029315,26625625,24912539
33764145,25029373,26630322,24923458
33796438,25029472,26638374,24932719
33822811,25030701,26642653,24938127
33823026,25032801,26642744,24992998
33836963,25032813,26645319,24994737
33848830,25040937,26647630,25005515
33865655,25041390,26652894,25017964
33876926,25041667,26658868,25018197
33958965,25043778,26672089,25018232
33996024,25048958,26672108,25028612
34025931,25049438,26672629,25029315
34127888,25049557,26674786,25029373
34162751,25053199,26677376,25029472
34311585,25061982,26680887,25030701
34314262,25062144,26695204,25030717
34334295,25082726,26714296,25032801
34370515,25093954,26714864,25032813
34370521,25104529,26717778,25040937
34397040,25159316,26734654,25041390
34488259,25169059,26740889,25041667
34504240,25174053,26745884,25043778
34589080,25177464,26748270,25048958
34590408,25177547,26748290,25049438
34637257,25179653,26748435,25049557
34637271,25180688,26768999,25053199
34641814,25180856,26774762,25061982
34645884,25180914,26817063,25062144
34651363,25181587,26840640,25104529
34688064,25181721,26841930,25159316
34703277,25181766,26841963,25169059
34708617,25181879,26842427,25174053
34723188,25181948,26849664,25177464
34799902,25181963,26854823,25177547
34842495,25182088,26856222,25179653
34901320,25182538,26883786,25180688
34907688,25190597,26887326,25180856
34954238,25201364,26887558,25180914
35035018,25202134,26887717,25181587
35080636,25205229,26888059,25181721
35080637,25205522,26890084,25181766
35080697,25206817,26891983,25181879
35082493,25206823,26905174,25181948
35082695,25207041,26908431,25181963
35082865,25208749,26908682,25182088
35085783,25210894,26908709,25182538
35090763,25212329,26914415,25190597
35096028,25215525,26916293,25201364
35098961,25221635,26920405,25205229
35131081,25227356,26921376,25205522
35141479,25227872,26923134,25206817
35161715,25228082,26923716,25206823
35161851,25229587,26935243,25207041
35162045,25231396,26940237,25208749
35162064,25231535,26940459,25210894
35163586,25231637,26943443,25212329
35163752,25236827,26943490,25215525
35164265,25244983,26959232,25221635
35164325,25244988,26994868,25227356
35164337,25244995,27003219,25227872
35164393,25250526,27038873,25228082
35164451,25251258,27052682,25229587
35164455,25251392,27070270,25231535
35164552,25257577,27076707,25231637
35165024,25258060,27080922,25244983
35165677,25258371,27081297,25244988
35174823,25268441,27081626,25244995
35175504,25271628,27085652,25250526
35191793,25271653,27086519,25258371
35194713,25283437,27086664,25268441
35195042,25300875,27087409,25271628
